datetime,timestamp,open,high,low,close,volume,spread,real_volume
2024-12-31 19:50:00,1735674600,2623.417,2624.215,2622.934,2623.829,331,159,0
2024-12-31 19:55:00,1735674900,2623.804,2623.936,2623.229,2623.872,360,160,0
2024-12-31 20:00:00,1735675200,2623.84,2624.425,2623.609,2624.164,338,160,0
2024-12-31 20:05:00,1735675500,2624.221,2625.002,2623.891,2624.516,343,160,0
2024-12-31 20:10:00,1735675800,2624.535,2624.692,2623.167,2623.346,301,160,0
2024-12-31 20:15:00,1735676100,2623.394,2623.819,2623.141,2623.204,323,160,0
2024-12-31 20:20:00,1735676400,2623.245,2623.964,2623.151,2623.238,316,159,0
2024-12-31 20:25:00,1735676700,2623.197,2623.734,2622.867,2623.175,342,160,0
2024-12-31 20:30:00,1735677000,2623.175,2623.465,2622.721,2622.925,359,160,0
2024-12-31 20:35:00,1735677300,2622.913,2623.246,2622.19,2622.218,369,160,0
2024-12-31 20:40:00,1735677600,2622.259,2622.9,2622.203,2622.853,314,160,0
2024-12-31 20:45:00,1735677900,2622.889,2623.552,2622.633,2623.484,351,160,0
2024-12-31 20:50:00,1735678200,2623.485,2623.982,2623.14,2623.257,473,160,0
2024-12-31 20:55:00,1735678500,2623.232,2623.912,2623.005,2623.216,391,160,0
2024-12-31 21:00:00,1735678800,2623.181,2623.684,2622.898,2623.515,288,160,0
2024-12-31 21:05:00,1735679100,2623.535,2624.074,2623.19,2623.96,166,160,0
2024-12-31 21:10:00,1735679400,2623.955,2624.128,2623.758,2623.95,119,160,0
2024-12-31 21:15:00,1735679700,2624.003,2624.336,2623.824,2624.13,103,160,0
2024-12-31 21:20:00,1735680000,2624.075,2624.12,2623.478,2623.694,190,160,0
2024-12-31 21:25:00,1735680300,2623.694,2624.103,2623.522,2624.023,122,160,0
2024-12-31 21:30:00,1735680600,2624.028,2624.377,2623.825,2624.165,127,160,0
2024-12-31 21:35:00,1735680900,2624.148,2624.409,2624.077,2624.254,80,160,0
2024-12-31 21:40:00,1735681200,2624.235,2624.677,2624.201,2624.526,133,160,0
2024-12-31 21:45:00,1735681500,2624.57,2624.925,2624.15,2624.335,243,160,0
2024-12-31 21:50:00,1735681800,2624.291,2624.585,2624.043,2624.468,208,160,0
2024-12-31 21:55:00,1735682100,2624.521,2624.545,2624.167,2624.381,129,160,0
2025-01-01 23:05:00,1735772700,2625.179,2625.839,2624.567,2625.23,341,160,0
2025-01-01 23:10:00,1735773000,2625.249,2625.429,2624.374,2624.789,319,160,0
2025-01-01 23:15:00,1735773300,2624.79,2625.054,2624.284,2624.502,309,160,0
2025-01-01 23:20:00,1735773600,2624.469,2624.469,2623.565,2623.764,331,160,0
2025-01-01 23:25:00,1735773900,2623.76,2624.175,2623.605,2623.747,220,160,0
2025-01-01 23:30:00,1735774200,2623.751,2623.946,2623.092,2623.217,286,160,0
2025-01-01 23:35:00,1735774500,2623.22,2623.828,2622.617,2622.876,240,160,0
2025-01-01 23:40:00,1735774800,2622.884,2622.884,2621.833,2621.833,256,160,0
2025-01-01 23:45:00,1735775100,2621.867,2623.324,2621.668,2623.175,293,159,0
2025-01-01 23:50:00,1735775400,2623.142,2624.054,2623.024,2623.744,278,159,0
2025-01-01 23:55:00,1735775700,2623.721,2624.387,2623.462,2623.766,231,160,0
2025-01-02 00:00:00,1735776000,2623.798,2624.111,2622.754,2622.984,414,159,0
2025-01-02 00:05:00,1735776300,2623.007,2625.536,2622.909,2625.489,275,160,0
2025-01-02 00:10:00,1735776600,2625.514,2626.194,2625.125,2625.683,322,160,0
2025-01-02 00:15:00,1735776900,2625.689,2625.805,2625.172,2625.646,336,160,0
2025-01-02 00:20:00,1735777200,2625.632,2626.471,2625.53,2626.148,278,160,0
2025-01-02 00:25:00,1735777500,2626.135,2626.433,2625.716,2626.317,251,160,0
2025-01-02 00:30:00,1735777800,2626.336,2626.454,2625.406,2625.772,315,159,0
2025-01-02 00:35:00,1735778100,2625.776,2626.483,2625.585,2626.248,280,160,0
2025-01-02 00:40:00,1735778400,2626.269,2627.579,2626.055,2626.799,314,159,0
2025-01-02 00:45:00,1735778700,2626.804,2627.937,2626.804,2626.864,383,160,0
2025-01-02 00:50:00,1735779000,2626.886,2627.408,2626.54,2626.641,364,160,0
2025-01-02 00:55:00,1735779300,2626.709,2626.897,2625.335,2625.373,444,159,0
2025-01-02 01:00:00,1735779600,2625.414,2627.316,2623.813,2627.231,1588,159,0
2025-01-02 01:05:00,1735779900,2627.272,2630.588,2627.16,2629.559,1292,159,0
2025-01-02 01:10:00,1735780200,2629.513,2630.942,2629.439,2629.634,828,160,0
2025-01-02 01:15:00,1735780500,2629.545,2631.996,2629.311,2631.376,1010,160,0
2025-01-02 01:20:00,1735780800,2631.371,2631.753,2629.816,2631.385,814,160,0
2025-01-02 01:25:00,1735781100,2631.378,2632.984,2630.447,2632.54,793,159,0
2025-01-02 01:30:00,1735781400,2632.507,2634.206,2632.498,2634.041,922,159,0
2025-01-02 01:35:00,1735781700,2634.082,2634.386,2632.567,2633.064,858,160,0
2025-01-02 01:40:00,1735782000,2633.068,2633.899,2632.295,2633.404,798,160,0
2025-01-02 01:45:00,1735782300,2633.371,2633.571,2631.784,2632.248,871,160,0
2025-01-02 01:50:00,1735782600,2632.211,2632.907,2631.588,2632.472,823,159,0
2025-01-02 01:55:00,1735782900,2632.462,2633.408,2632.122,2632.935,592,160,0
2025-01-02 02:00:00,1735783200,2632.946,2634.71,2632.531,2633.622,713,160,0
2025-01-02 02:05:00,1735783500,2633.662,2634.559,2633.226,2634.203,551,159,0
2025-01-02 02:10:00,1735783800,2634.23,2634.806,2633.369,2634.53,512,159,0
2025-01-02 02:15:00,1735784100,2634.532,2634.58,2633.875,2634.161,421,160,0
2025-01-02 02:20:00,1735784400,2634.189,2636.54,2633.918,2635.719,493,159,0
2025-01-02 02:25:00,1735784700,2635.723,2635.776,2634.604,2635.581,423,159,0
2025-01-02 02:30:00,1735785000,2635.585,2635.585,2634.026,2635.208,652,159,0
2025-01-02 02:35:00,1735785300,2635.233,2635.815,2634.119,2635.378,586,160,0
2025-01-02 02:40:00,1735785600,2635.349,2635.399,2632.665,2633.479,688,159,0
2025-01-02 02:45:00,1735785900,2633.431,2633.625,2632.307,2632.942,520,159,0
2025-01-02 02:50:00,1735786200,2632.944,2634.449,2632.584,2633.976,446,159,0
2025-01-02 02:55:00,1735786500,2633.951,2635.349,2633.764,2634.701,410,160,0
2025-01-02 03:00:00,1735786800,2634.666,2635.361,2633.908,2634.11,455,160,0
2025-01-02 03:05:00,1735787100,2634.069,2634.252,2633.44,2633.815,402,160,0
2025-01-02 03:10:00,1735787400,2633.788,2633.83,2633.084,2633.102,404,160,0
2025-01-02 03:15:00,1735787700,2633.119,2634.05,2632.934,2633.446,464,160,0
2025-01-02 03:20:00,1735788000,2633.433,2634.713,2633.113,2634.134,402,160,0
2025-01-02 03:25:00,1735788300,2634.168,2634.346,2633.219,2633.384,379,159,0
2025-01-02 03:30:00,1735788600,2633.349,2634.198,2633.068,2633.867,346,160,0
2025-01-02 03:35:00,1735788900,2633.86,2633.86,2632.374,2632.38,299,160,0
2025-01-02 03:40:00,1735789200,2632.384,2633.474,2632.204,2633.383,346,160,0
2025-01-02 03:45:00,1735789500,2633.382,2633.856,2633.014,2633.26,296,160,0
2025-01-02 03:50:00,1735789800,2633.286,2633.286,2632.682,2632.773,269,159,0
2025-01-02 03:55:00,1735790100,2632.773,2633.679,2632.683,2633.644,226,160,0
2025-01-02 04:00:00,1735790400,2633.633,2633.698,2632.297,2633.062,289,160,0
2025-01-02 04:05:00,1735790700,2633.054,2633.066,2632.101,2632.769,284,160,0
2025-01-02 04:10:00,1735791000,2632.793,2633.258,2632.283,2632.283,273,160,0
2025-01-02 04:15:00,1735791300,2632.259,2632.968,2632.259,2632.61,253,160,0
2025-01-02 04:20:00,1735791600,2632.569,2632.963,2632.092,2632.575,270,160,0
2025-01-02 04:25:00,1735791900,2632.577,2633.16,2632.298,2632.503,317,160,0
2025-01-02 04:30:00,1735792200,2632.436,2632.845,2632.109,2632.453,298,160,0
2025-01-02 04:35:00,1735792500,2632.466,2632.651,2632.084,2632.216,251,160,0
2025-01-02 04:40:00,1735792800,2632.182,2632.556,2632.017,2632.176,256,159,0
2025-01-02 04:45:00,1735793100,2632.189,2632.828,2631.05,2632.544,594,159,0
2025-01-02 04:50:00,1735793400,2632.53,2633.909,2632.53,2633.799,253,160,0
2025-01-02 04:55:00,1735793700,2633.801,2634.213,2633.521,2633.925,279,160,0
2025-01-02 05:00:00,1735794000,2633.924,2634.403,2633.235,2633.274,311,160,0
2025-01-02 05:05:00,1735794300,2633.279,2633.725,2633.094,2633.473,257,160,0
2025-01-02 05:10:00,1735794600,2633.44,2633.984,2633.115,2633.423,304,160,0
2025-01-02 05:15:00,1735794900,2633.387,2634.28,2633.304,2634.239,269,160,0
2025-01-02 05:20:00,1735795200,2634.231,2634.331,2633.639,2634.22,292,160,0
2025-01-02 05:25:00,1735795500,2634.243,2635.316,2634.173,2634.866,343,160,0
2025-01-02 05:30:00,1735795800,2634.782,2635.827,2634.484,2635.36,516,160,0
2025-01-02 05:35:00,1735796100,2635.335,2636.088,2634.898,2635.564,473,160,0
2025-01-02 05:40:00,1735796400,2635.562,2636.492,2634.835,2634.916,423,160,0
2025-01-02 05:45:00,1735796700,2634.898,2635.081,2634.028,2635.021,445,160,0
2025-01-02 05:50:00,1735797000,2635.015,2635.373,2634.388,2634.401,430,160,0
2025-01-02 05:55:00,1735797300,2634.373,2634.561,2633.938,2634.036,379,160,0
2025-01-02 06:00:00,1735797600,2633.937,2633.937,2631.845,2632.546,583,160,0
2025-01-02 06:05:00,1735797900,2632.569,2632.834,2631.742,2632.42,504,160,0
2025-01-02 06:10:00,1735798200,2632.417,2632.95,2631.447,2631.78,374,160,0
2025-01-02 06:15:00,1735798500,2631.726,2632.309,2631.226,2632.227,432,160,0
2025-01-02 06:20:00,1735798800,2632.159,2633.122,2631.985,2632.953,377,160,0
2025-01-02 06:25:00,1735799100,2632.985,2634.445,2632.905,2634.157,321,160,0
2025-01-02 06:30:00,1735799400,2634.219,2634.492,2633.674,2633.735,330,160,0
2025-01-02 06:35:00,1735799700,2633.739,2634.041,2633.316,2633.894,348,160,0
2025-01-02 06:40:00,1735800000,2633.89,2634.699,2633.753,2634.131,427,160,0
2025-01-02 06:45:00,1735800300,2634.115,2635.457,2633.724,2633.818,433,159,0
2025-01-02 06:50:00,1735800600,2633.795,2634.547,2633.568,2634.014,375,160,0
2025-01-02 06:55:00,1735800900,2634.033,2634.688,2633.753,2634.079,381,160,0
2025-01-02 07:00:00,1735801200,2634.126,2634.273,2633.477,2634.273,497,160,0
2025-01-02 07:05:00,1735801500,2634.263,2635.024,2634.093,2634.318,389,160,0
2025-01-02 07:10:00,1735801800,2634.333,2634.826,2634.199,2634.371,315,159,0
2025-01-02 07:15:00,1735802100,2634.341,2634.869,2633.566,2634.742,324,160,0
2025-01-02 07:20:00,1735802400,2634.764,2635.535,2634.359,2635.493,394,160,0
2025-01-02 07:25:00,1735802700,2635.471,2635.935,2634.327,2634.327,398,159,0
2025-01-02 07:30:00,1735803000,2634.357,2634.357,2633.023,2633.26,437,160,0
2025-01-02 07:35:00,1735803300,2633.224,2634.233,2633.001,2633.547,434,159,0
2025-01-02 07:40:00,1735803600,2633.546,2634.072,2633.146,2633.7,320,160,0
2025-01-02 07:45:00,1735803900,2633.64,2633.734,2632.992,2633.53,395,159,0
2025-01-02 07:50:00,1735804200,2633.529,2634.696,2633.258,2634.624,340,160,0
2025-01-02 07:55:00,1735804500,2634.589,2635.994,2634.306,2635.915,386,160,0
2025-01-02 08:00:00,1735804800,2635.953,2636.432,2635.098,2635.879,637,160,0
2025-01-02 08:05:00,1735805100,2635.881,2637.121,2635.23,2635.284,528,160,0
2025-01-02 08:10:00,1735805400,2635.25,2635.542,2633.959,2635.094,496,160,0
2025-01-02 08:15:00,1735805700,2635.095,2635.149,2633.62,2634.567,555,160,0
2025-01-02 08:20:00,1735806000,2634.522,2634.643,2632.635,2632.76,541,160,0
2025-01-02 08:25:00,1735806300,2632.729,2633.348,2631.333,2633.348,649,160,0
2025-01-02 08:30:00,1735806600,2633.302,2633.908,2631.094,2633.771,588,160,0
2025-01-02 08:35:00,1735806900,2633.799,2634.322,2633.361,2634.0,479,160,0
2025-01-02 08:40:00,1735807200,2633.975,2636.965,2633.639,2636.202,575,160,0
2025-01-02 08:45:00,1735807500,2636.196,2637.842,2635.719,2635.908,584,160,0
2025-01-02 08:50:00,1735807800,2635.917,2636.684,2635.367,2635.76,464,160,0
2025-01-02 08:55:00,1735808100,2635.766,2637.118,2635.547,2636.432,419,160,0
2025-01-02 09:00:00,1735808400,2636.417,2639.89,2636.417,2638.466,835,160,0
2025-01-02 09:05:00,1735808700,2638.432,2639.462,2638.034,2638.283,570,159,0
2025-01-02 09:10:00,1735809000,2638.241,2639.161,2637.303,2638.21,602,160,0
2025-01-02 09:15:00,1735809300,2638.196,2638.692,2637.751,2638.174,469,160,0
2025-01-02 09:20:00,1735809600,2638.167,2638.35,2637.284,2637.468,471,159,0
2025-01-02 09:25:00,1735809900,2637.489,2639.978,2637.266,2637.428,796,160,0
2025-01-02 09:30:00,1735810200,2637.471,2638.385,2637.145,2637.906,487,160,0
2025-01-02 09:35:00,1735810500,2637.868,2637.868,2636.637,2636.964,384,159,0
2025-01-02 09:40:00,1735810800,2636.919,2637.684,2636.715,2637.169,444,160,0
2025-01-02 09:45:00,1735811100,2637.108,2637.983,2636.587,2637.436,453,159,0
2025-01-02 09:50:00,1735811400,2637.394,2637.689,2636.375,2636.883,416,160,0
2025-01-02 09:55:00,1735811700,2636.863,2637.399,2635.901,2636.139,440,159,0
2025-01-02 10:00:00,1735812000,2636.128,2636.15,2633.554,2633.686,467,160,0
2025-01-02 10:05:00,1735812300,2633.654,2635.588,2632.744,2635.588,539,160,0
2025-01-02 10:10:00,1735812600,2635.559,2638.986,2635.373,2638.908,642,159,0
2025-01-02 10:15:00,1735812900,2638.912,2643.921,2638.083,2643.283,947,160,0
2025-01-02 10:20:00,1735813200,2643.259,2646.379,2642.71,2645.388,1158,159,0
2025-01-02 10:25:00,1735813500,2645.427,2646.15,2644.453,2644.753,761,159,0
2025-01-02 10:30:00,1735813800,2644.723,2645.511,2643.186,2643.88,691,159,0
2025-01-02 10:35:00,1735814100,2643.913,2645.719,2643.146,2644.534,686,160,0
2025-01-02 10:40:00,1735814400,2644.481,2645.291,2643.653,2644.025,674,160,0
2025-01-02 10:45:00,1735814700,2644.017,2644.177,2642.297,2643.026,730,159,0
2025-01-02 10:50:00,1735815000,2642.981,2643.745,2640.492,2642.612,1079,159,0
2025-01-02 10:55:00,1735815300,2642.629,2643.039,2641.825,2642.691,603,160,0
2025-01-02 11:00:00,1735815600,2642.701,2643.623,2642.391,2643.105,555,160,0
2025-01-02 11:05:00,1735815900,2643.12,2644.36,2643.12,2644.114,574,159,0
2025-01-02 11:10:00,1735816200,2644.098,2644.692,2643.756,2644.224,466,160,0
2025-01-02 11:15:00,1735816500,2644.216,2644.474,2642.905,2643.211,518,160,0
2025-01-02 11:20:00,1735816800,2643.214,2643.76,2641.864,2642.258,421,160,0
2025-01-02 11:25:00,1735817100,2642.216,2642.231,2640.445,2641.764,551,159,0
2025-01-02 11:30:00,1735817400,2641.874,2642.133,2640.255,2640.894,437,160,0
2025-01-02 11:35:00,1735817700,2640.864,2641.818,2640.465,2641.754,415,159,0
2025-01-02 11:40:00,1735818000,2641.781,2642.851,2640.867,2642.061,501,159,0
2025-01-02 11:45:00,1735818300,2642.075,2642.625,2641.182,2642.097,442,160,0
2025-01-02 11:50:00,1735818600,2642.111,2642.215,2641.19,2641.866,439,160,0
2025-01-02 11:55:00,1735818900,2641.867,2642.293,2641.702,2641.976,406,160,0
2025-01-02 12:00:00,1735819200,2641.977,2642.864,2640.945,2641.211,578,159,0
2025-01-02 12:05:00,1735819500,2641.202,2641.375,2640.305,2640.764,482,160,0
2025-01-02 12:10:00,1735819800,2640.737,2641.547,2640.372,2641.039,450,159,0
2025-01-02 12:15:00,1735820100,2641.042,2641.653,2640.532,2641.406,440,160,0
2025-01-02 12:20:00,1735820400,2641.449,2642.112,2641.027,2642.052,387,160,0
2025-01-02 12:25:00,1735820700,2642.081,2643.143,2641.56,2642.666,457,160,0
2025-01-02 12:30:00,1735821000,2642.659,2645.283,2642.158,2643.847,699,159,0
2025-01-02 12:35:00,1735821300,2643.903,2645.176,2643.383,2644.45,542,160,0
2025-01-02 12:40:00,1735821600,2644.481,2644.52,2643.126,2644.207,528,160,0
2025-01-02 12:45:00,1735821900,2644.259,2646.482,2644.13,2645.658,606,160,0
2025-01-02 12:50:00,1735822200,2645.623,2645.623,2644.252,2645.225,536,159,0
2025-01-02 12:55:00,1735822500,2645.254,2645.254,2642.846,2643.446,593,159,0
2025-01-02 13:00:00,1735822800,2643.336,2643.336,2640.741,2641.865,1383,159,0
2025-01-02 13:05:00,1735823100,2641.828,2643.342,2641.431,2641.888,939,160,0
2025-01-02 13:10:00,1735823400,2641.855,2642.548,2638.401,2638.543,1138,159,0
2025-01-02 13:15:00,1735823700,2638.567,2639.376,2636.547,2637.737,968,160,0
2025-01-02 13:20:00,1735824000,2637.703,2639.358,2636.046,2637.733,1231,159,0
2025-01-02 13:25:00,1735824300,2637.686,2641.021,2636.809,2640.889,789,159,0
2025-01-02 13:30:00,1735824600,2640.932,2640.944,2637.006,2640.173,1101,160,0
2025-01-02 13:35:00,1735824900,2640.138,2641.02,2639.063,2639.106,1352,159,0
2025-01-02 13:40:00,1735825200,2639.076,2640.129,2638.523,2639.133,1128,160,0
2025-01-02 13:45:00,1735825500,2639.079,2643.002,2638.164,2642.536,1102,159,0
2025-01-02 13:50:00,1735825800,2642.561,2645.566,2642.552,2645.298,1147,159,0
2025-01-02 13:55:00,1735826100,2645.319,2647.333,2642.854,2643.006,1209,159,0
2025-01-02 14:00:00,1735826400,2642.964,2644.951,2640.361,2641.662,1497,159,0
2025-01-02 14:05:00,1735826700,2641.652,2642.367,2640.53,2641.574,813,160,0
2025-01-02 14:10:00,1735827000,2641.572,2646.94,2641.376,2646.856,1088,159,0
2025-01-02 14:15:00,1735827300,2646.803,2649.069,2646.285,2646.95,1448,159,0
2025-01-02 14:20:00,1735827600,2646.971,2648.021,2646.194,2646.439,923,160,0
2025-01-02 14:25:00,1735827900,2646.41,2647.579,2646.132,2646.326,904,159,0
2025-01-02 14:30:00,1735828200,2646.28,2650.112,2646.155,2648.637,1742,159,0
2025-01-02 14:35:00,1735828500,2648.676,2649.623,2646.417,2648.032,1460,159,0
2025-01-02 14:40:00,1735828800,2648.062,2649.695,2647.467,2649.052,1090,160,0
2025-01-02 14:45:00,1735829100,2649.003,2651.066,2647.935,2648.321,1404,160,0
2025-01-02 14:50:00,1735829400,2648.386,2649.214,2646.928,2649.065,1123,159,0
2025-01-02 14:55:00,1735829700,2649.089,2649.316,2646.955,2647.518,1014,160,0
2025-01-02 15:00:00,1735830000,2647.482,2648.733,2645.187,2647.617,1102,160,0
2025-01-02 15:05:00,1735830300,2647.705,2649.684,2647.225,2648.584,1231,160,0
2025-01-02 15:10:00,1735830600,2648.625,2649.125,2646.522,2648.549,1306,160,0
2025-01-02 15:15:00,1735830900,2648.589,2649.531,2647.759,2648.587,990,160,0
2025-01-02 15:20:00,1735831200,2648.54,2649.147,2647.55,2648.916,873,159,0
2025-01-02 15:25:00,1735831500,2648.953,2649.66,2647.641,2648.751,960,160,0
2025-01-02 15:30:00,1735831800,2648.711,2652.893,2648.371,2652.184,1120,159,0
2025-01-02 15:35:00,1735832100,2652.148,2653.618,2651.231,2652.626,1017,159,0
2025-01-02 15:40:00,1735832400,2652.646,2653.45,2651.197,2651.957,1072,160,0
2025-01-02 15:45:00,1735832700,2651.923,2654.125,2651.434,2654.081,931,159,0
2025-01-02 15:50:00,1735833000,2654.085,2655.366,2653.653,2654.963,922,159,0
2025-01-02 15:55:00,1735833300,2654.933,2655.876,2653.377,2654.11,907,159,0
2025-01-02 16:00:00,1735833600,2654.062,2654.298,2650.035,2651.06,1346,159,0
2025-01-02 16:05:00,1735833900,2651.046,2652.75,2650.035,2652.685,1201,160,0
2025-01-02 16:10:00,1735834200,2652.716,2654.465,2652.208,2653.58,917,159,0
2025-01-02 16:15:00,1735834500,2653.547,2656.077,2653.313,2656.062,876,160,0
2025-01-02 16:20:00,1735834800,2656.095,2657.761,2655.444,2657.564,1012,160,0
2025-01-02 16:25:00,1735835100,2657.543,2657.99,2656.312,2656.686,889,159,0
2025-01-02 16:30:00,1735835400,2656.706,2657.073,2654.828,2655.991,969,159,0
2025-01-02 16:35:00,1735835700,2655.957,2657.988,2655.909,2657.8,750,160,0
2025-01-02 16:40:00,1735836000,2657.794,2658.498,2656.856,2657.423,686,160,0
2025-01-02 16:45:00,1735836300,2657.386,2659.744,2657.38,2659.082,679,160,0
2025-01-02 16:50:00,1735836600,2659.119,2659.977,2658.179,2659.977,742,160,0
2025-01-02 16:55:00,1735836900,2659.912,2660.441,2659.109,2659.284,653,160,0
2025-01-02 17:00:00,1735837200,2659.326,2660.447,2659.052,2660.229,710,159,0
2025-01-02 17:05:00,1735837500,2660.26,2660.457,2658.089,2658.224,582,159,0
2025-01-02 17:10:00,1735837800,2658.208,2659.601,2658.121,2659.015,641,160,0
2025-01-02 17:15:00,1735838100,2658.981,2658.981,2656.472,2657.99,644,160,0
2025-01-02 17:20:00,1735838400,2657.972,2659.966,2657.972,2658.456,661,159,0
2025-01-02 17:25:00,1735838700,2658.469,2658.469,2656.019,2656.402,648,160,0
2025-01-02 17:30:00,1735839000,2656.445,2656.605,2653.311,2653.9,822,160,0
2025-01-02 17:35:00,1735839300,2653.855,2654.414,2652.97,2654.36,745,160,0
2025-01-02 17:40:00,1735839600,2654.357,2654.48,2653.238,2653.706,761,160,0
2025-01-02 17:45:00,1735839900,2653.809,2653.843,2652.804,2653.073,653,160,0
2025-01-02 17:50:00,1735840200,2653.042,2655.104,2652.515,2654.944,545,160,0
2025-01-02 17:55:00,1735840500,2654.947,2656.668,2654.173,2656.471,630,159,0
2025-01-02 18:00:00,1735840800,2656.477,2658.297,2655.842,2657.521,743,160,0
2025-01-02 18:05:00,1735841100,2657.559,2658.774,2657.559,2657.727,672,159,0
2025-01-02 18:10:00,1735841400,2657.694,2658.101,2656.436,2656.672,639,159,0
2025-01-02 18:15:00,1735841700,2656.686,2658.129,2656.06,2657.533,705,159,0
2025-01-02 18:20:00,1735842000,2657.537,2658.021,2655.521,2655.709,783,159,0
2025-01-02 18:25:00,1735842300,2655.758,2656.944,2654.921,2654.921,806,159,0
2025-01-02 18:30:00,1735842600,2654.966,2655.09,2653.769,2654.45,754,159,0
2025-01-02 18:35:00,1735842900,2654.459,2656.121,2654.459,2655.166,530,160,0
2025-01-02 18:40:00,1735843200,2655.139,2655.983,2654.363,2655.777,490,159,0
2025-01-02 18:45:00,1735843500,2655.816,2656.129,2654.697,2655.359,505,160,0
2025-01-02 18:50:00,1735843800,2655.393,2655.731,2654.711,2655.102,530,160,0
2025-01-02 18:55:00,1735844100,2655.062,2655.821,2654.995,2655.483,504,160,0
2025-01-02 19:00:00,1735844400,2655.524,2655.912,2654.572,2655.649,494,160,0
2025-01-02 19:05:00,1735844700,2655.693,2655.801,2654.446,2654.645,468,160,0
2025-01-02 19:10:00,1735845000,2654.608,2655.166,2654.301,2654.581,426,159,0
2025-01-02 19:15:00,1735845300,2654.563,2655.193,2653.805,2654.868,589,160,0
2025-01-02 19:20:00,1735845600,2654.827,2655.52,2654.405,2655.099,510,160,0
2025-01-02 19:25:00,1735845900,2655.067,2656.141,2654.917,2655.52,511,160,0
2025-01-02 19:30:00,1735846200,2655.534,2655.943,2654.863,2655.673,516,159,0
2025-01-02 19:35:00,1735846500,2655.675,2657.161,2655.666,2656.214,523,160,0
2025-01-02 19:40:00,1735846800,2656.213,2656.266,2654.379,2654.938,412,160,0
2025-01-02 19:45:00,1735847100,2654.885,2655.422,2654.339,2654.969,514,160,0
2025-01-02 19:50:00,1735847400,2654.984,2655.637,2654.439,2655.493,466,159,0
2025-01-02 19:55:00,1735847700,2655.501,2655.501,2654.44,2654.74,464,160,0
2025-01-02 20:00:00,1735848000,2654.775,2654.978,2654.151,2654.889,492,160,0
2025-01-02 20:05:00,1735848300,2654.924,2655.975,2654.924,2655.734,394,160,0
2025-01-02 20:10:00,1735848600,2655.754,2657.256,2655.426,2657.004,433,160,0
2025-01-02 20:15:00,1735848900,2656.995,2657.518,2656.338,2657.489,380,160,0
2025-01-02 20:20:00,1735849200,2657.529,2659.38,2657.529,2659.325,415,160,0
2025-01-02 20:25:00,1735849500,2659.361,2660.436,2658.476,2659.868,513,160,0
2025-01-02 20:30:00,1735849800,2659.869,2660.463,2659.639,2659.812,509,160,0
2025-01-02 20:35:00,1735850100,2659.806,2659.806,2658.789,2659.116,485,159,0
2025-01-02 20:40:00,1735850400,2659.095,2659.994,2658.812,2659.105,496,159,0
2025-01-02 20:45:00,1735850700,2659.148,2660.129,2659.148,2659.506,499,160,0
2025-01-02 20:50:00,1735851000,2659.535,2660.03,2659.032,2659.777,597,160,0
2025-01-02 20:55:00,1735851300,2659.797,2659.917,2659.258,2659.664,656,159,0
2025-01-02 21:00:00,1735851600,2659.621,2660.213,2659.483,2660.003,336,160,0
2025-01-02 21:05:00,1735851900,2659.994,2660.008,2659.477,2659.824,232,160,0
2025-01-02 21:10:00,1735852200,2659.825,2659.842,2658.986,2658.986,203,159,0
2025-01-02 21:15:00,1735852500,2659.018,2659.37,2658.473,2658.487,243,160,0
2025-01-02 21:20:00,1735852800,2658.489,2658.569,2657.853,2657.908,190,160,0
2025-01-02 21:25:00,1735853100,2657.93,2658.706,2657.889,2658.207,343,160,0
2025-01-02 21:30:00,1735853400,2658.165,2658.397,2656.55,2657.202,274,160,0
2025-01-02 21:35:00,1735853700,2657.232,2657.944,2657.232,2657.92,231,160,0
2025-01-02 21:40:00,1735854000,2657.905,2658.162,2657.726,2657.98,143,160,0
2025-01-02 21:45:00,1735854300,2657.979,2658.525,2657.098,2657.198,228,160,0
2025-01-02 21:50:00,1735854600,2657.272,2657.788,2656.983,2657.433,229,160,0
2025-01-02 21:55:00,1735854900,2657.464,2657.558,2657.031,2657.442,115,160,0
2025-01-02 23:00:00,1735858800,2657.396,2658.145,2657.322,2657.787,263,159,0
2025-01-02 23:05:00,1735859100,2657.769,2658.161,2657.56,2657.988,185,160,0
2025-01-02 23:10:00,1735859400,2657.988,2658.202,2657.669,2658.101,135,160,0
2025-01-02 23:15:00,1735859700,2658.074,2658.951,2657.953,2658.407,193,160,0
2025-01-02 23:20:00,1735860000,2658.414,2658.669,2658.318,2658.447,148,160,0
2025-01-02 23:25:00,1735860300,2658.444,2658.742,2658.381,2658.721,148,160,0
2025-01-02 23:30:00,1735860600,2658.757,2659.046,2658.39,2659.016,174,160,0
2025-01-02 23:35:00,1735860900,2658.985,2659.087,2658.648,2658.787,165,160,0
2025-01-02 23:40:00,1735861200,2658.79,2659.543,2658.79,2659.16,168,160,0
2025-01-02 23:45:00,1735861500,2659.161,2659.411,2658.272,2658.326,249,160,0
2025-01-02 23:50:00,1735861800,2658.285,2658.614,2657.832,2658.458,378,160,0
2025-01-02 23:55:00,1735862100,2658.508,2658.736,2657.834,2658.327,373,159,0
2025-01-03 00:00:00,1735862400,2658.328,2660.452,2658.328,2660.17,272,160,0
2025-01-03 00:05:00,1735862700,2660.203,2661.159,2660.077,2660.793,307,160,0
2025-01-03 00:10:00,1735863000,2660.78,2660.948,2660.47,2660.707,201,160,0
